Index,Title,DOI,Points 
3,"Polymorphisms of the Dopamine D4 Receptor, Clinical Outcome, and Cortical Structure in Attention-Deficit/Hyperactivity Disorder",https://doi.org/10.1001/archpsyc.64.8.921,0
3,Identification of three new single nucleotide polymorphisms in the human tumor necrosis factor‐α gene promoter,https://doi.org/10.1111/j.1399-0039.1998.tb03056.x,0
3,Polymorphisms of the Androgen Receptor Gene and the Estrogen Receptor β Gene Are Associated with Androgen Levels in Women1,https://doi.org/10.1210/jcem.86.6.7614,0
3,Control of Crystal Polymorphism by Tuning the Structure of Auxiliary Molecules as Nucleation Inhibitors. The β-Polymorph of Glycine Grown in Aqueous Solutions,https://doi.org/10.1021/cg050200s,0
3,DYNAMICS OF POLYMORPHISMS: I. SELECTION COMPONENTS IN AN EXPERIMENTAL POPULATION OF <i>DROSOPHILA MELANOGASTER</i>,https://doi.org/10.1093/genetics/71.3.439,0
3,"Structure/function of human killer cell immunoglobulin-like receptors: lessons from polymorphisms, evolution, crystal structures and mutations",https://doi.org/10.1111/j.1365-2567.2010.03398.x,0
3,"Manipulation of Molecular Aggregation States to Realize Polymorphism, AIE, MCL, and TADF in a Single Molecule",https://doi.org/10.1002/anie.201806800,0
3,"Hoare type theory, polymorphism and separation",https://doi.org/10.1017/s0956796808006953,0
3,A common polymorphism in KCNH2 (HERG) hastens cardiac repolarization,https://doi.org/10.1016/s0008-6363(03)00342-0,0
3,Estrogen receptor gene polymorphism and generalized osteoarthritis.,,0
3,A monoclinic polymorph of sodium birnessite for ultrafast and ultrastable sodium ion storage,https://doi.org/10.1038/s41467-018-07595-y,0
3,Interaction anisotropy and shear instability of aspirin polymorphs established by nanoindentation,https://doi.org/10.1039/c1sc00430a,0
3,Cytochrome P4501A1 and glutathione S-transferase (M1) genetic polymorphisms and postmenopausal breast cancer risk.,,0
3,"MirSNP, a database of polymorphisms altering miRNA target sites, identifies miRNA-related SNPs in GWAS SNPs and eQTLs",https://doi.org/10.1186/1471-2164-13-661,0
3,A common 936 C/T gene polymorphism of vascular endothelial growth factor is associated with decreased breast cancer risk,https://doi.org/10.1002/ijc.11238,0
3,Influence of Angiotensin-Converting Enzyme and Angiotensin II Type 1 Receptor Gene Polymorphisms on Aortic Stiffness in Normotensive and Hypertensive Patients,https://doi.org/10.1161/01.cir.94.4.698,0
3,"Role of human <i>MDR1</i> gene polymorphism in bioavailability and interaction of digoxin, a substrate of P‐glycoprotein",https://doi.org/10.1067/mcp.2002.126177,0
3,CFTR mutations and polymorphisms in male infertility,https://doi.org/10.1111/j.1365-2605.2004.00485.x,0
3,Tumor necrosis factor gene polymorphism and septic shock in surgical infection,https://doi.org/10.1097/00003246-200008000-00008,0
3,Modifications to improve the effectiveness of restriction fragment length polymorphism typing.,,0
3,A functional polymorphism in the promoter of the progesterone receptor gene associated with endometrial cancer risk,https://doi.org/10.1073/pnas.192172299,0
3,Empirical Comparison of Simple Sequence Repeats and Single Nucleotide Polymorphisms in Assessment of Maize Diversity and Relatedness,https://doi.org/10.1371/journal.pone.0001367,0
3,The CAG repeat polymorphism within the androgen receptor gene and maleness<sup>1</sup>,https://doi.org/10.1046/j.1365-2605.2003.00393.x,0
3,Polymorphism of <i>t</i>-complex genes in European wild mice,https://doi.org/10.1017/s0016672300026239,0
3,A Polymorphism in the P2X<sub>7</sub>Gene Increases Susceptibility to Extrapulmonary Tuberculosis,https://doi.org/10.1164/rccm.200607-970oc,0
3,"Vitamin D Receptor Gene Start Codon Polymorphisms (<i>Fok</i>I) and Bone Mineral Density: Interaction with Age, Dietary Calcium, and 3′-End Region Polymorphisms",https://doi.org/10.1359/jbmr.1998.13.6.925,0
3,"A polymorphism of the methionine synthase gene: association with plasma folate, vitamin B12, homocyst(e)ine, and colorectal cancer risk.",,0
3,Influence of CYP2D6 polymorphism on the pharmacokinetics and pharmacodynamics of tolterodine*,https://doi.org/10.1016/s0009-9236(98)90104-7,0
3,Common oxytocin receptor gene ( <i>OXTR</i> ) polymorphism and social support interact to reduce stress in humans,https://doi.org/10.1073/pnas.1113079108,0
3,Chromosome polymorphism and banding patterns in the owl monkey (Aotus).,,0
3,<i>ADH2</i> Gene Polymorphisms Are Determinants of Alcohol Pharmacokinetics,https://doi.org/10.1111/j.1530-0277.1995.tb01013.x,0
3,On Carpel Polymorphism. III,https://doi.org/10.1093/oxfordjournals.aob.a090182,0
3,An Alu polymorphism intragenic to the TP53 gene,https://doi.org/10.1093/nar/19.24.6977,0
3,Association of μ‐opioid receptor gene polymorphism (A118G) with variations in morphine consumption for analgesia after total knee arthroplasty,https://doi.org/10.1111/j.1399-6576.2006.01058.x,0
3,Biochemical and physiological correlates of deer mouse alpha-chain hemoglobin polymorphisms.,https://doi.org/10.1073/pnas.81.17.5484,0
3,"Heterophase Polymorph of TiO2 (Anatase, Rutile, Brookite, TiO2 (B)) for Efficient Photocatalyst: Fabrication and Activity",https://doi.org/10.3390/nano13040704,0
3,"DnaSP, DNA sequence polymorphism: an interactive program for estimating population genetics parameters from DNA sequence data",https://doi.org/10.1093/bioinformatics/11.6.621,0
3,A large-scale population-based study of the association of vitamin D receptor gene polymorphisms with bone mineral density,https://doi.org/10.1002/jbmr.5650110908,0
3,Toll-like receptor (TLR) polymorphisms in African children: Common<i>TLR-4</i>variants predispose to severe malaria,https://doi.org/10.1073/pnas.0506803102,0
3,Molecular polymorphism of a cell surface proteoglycan: distinct structures on simple and stratified epithelia.,https://doi.org/10.1073/pnas.85.24.9562,0
3,Genetic polymorphism of GSTM1 and antioxidant supplementation influence lung function in relation to ozone exposure in asthmatic children in Mexico City.,,0
3,HLA-G polymorphisms in African Americans.,https://doi.org/10.4049/jimmunol.153.12.5628,0
3,Association of interleukin‐1 gene polymorphisms with early‐onset periodontitis,https://doi.org/10.1034/j.1600-051x.2000.027009682.x,0
3,Interleukin-6 Gene −174G&gt;C and −572G&gt;C Promoter Polymorphisms Are Strong Predictors of Plasma Interleukin-6 Levels After Coronary Artery Bypass Surgery,https://doi.org/10.1161/hq0901.094280,0
3,"Polymorphisms in a human kidney xenobiotic transporter, OCT2, exhibit altered function",https://doi.org/10.1097/00008571-200207000-00007,0
3,Systematic search for single nucleotide polymorphisms in a lymphoid tyrosine phosphatase gene (PTPN22): Association between a promoter polymorphism and type 1 diabetes in Asian populations,https://doi.org/10.1002/ajmg.a.31124,0
3,Effects of polymorphism on charge transport in organic semiconductors,https://doi.org/10.1103/physrevb.80.085201,0
3,Genetic polymorphism of alcohol dehydrogenase in europeans: TheADH2*2 allele decreases the risk for alcoholism and is associated withADH3*1,https://doi.org/10.1053/he.2000.5978,0
3,A tetranucleotide repeat polymorphism in CYP19 and breast cancer risk,https://doi.org/10.1002/1097-0215(20000715)87:2<204::aid-ijc8>3.3.co;2-v,0
3,Predictive Models for Breast Cancer Susceptibility from Multiple Single Nucleotide Polymorphisms,https://doi.org/10.1158/1078-0432.ccr-1115-03,0
3,A Simple Procedure for the Analysis of Single Nucleotide Polymorphisms Facilitates Map-Based Cloning in Arabidopsis,https://doi.org/10.1104/pp.124.4.1483,0
3,Isoforms and single nucleotide polymorphisms of the FSH receptor gene: implications for human reproduction,https://doi.org/10.1093/humupd/8.5.413,0
3,"Polymorphism of 1,3,5‐Trinitrobenzene Induced by a Trisindane Additive",https://doi.org/10.1002/anie.200352253,0
3,ACDC/Adiponectin Polymorphisms Are Associated With Severe Childhood and Adult Obesity,https://doi.org/10.2337/diabetes.55.02.06.db05-0971,0
3,Kinetics of melt crystallization and transformation of tripalmitin polymorphs,https://doi.org/10.1007/bf02546266,0
3,MUC-2 human small intestinal mucin gene structure. Repeated arrays and polymorphism.,https://doi.org/10.1172/jci115360,0
3,The VS and V blood group polymorphisms in Africans: a serologic and molecular analysis,https://doi.org/10.1046/j.1537-2995.1998.381098440860.x,0
3,Functional Polymorphism in the Matrix Metalloproteinase-9 Promoter as a Potential Risk Factor for Intracranial Aneurysm,https://doi.org/10.1161/01.str.30.12.2612,0
3,A single nucleotide polymorphism in the E-cadherin gene promoter alters transcriptional activities.,,0
3,Association of eNOS Glu298Asp Polymorphism With End-Stage Renal Disease,https://doi.org/10.1161/01.hyp.0000033974.57407.82,0
3,"Manganese Superoxide Dismutase Polymorphism, Prediagnostic Antioxidant Status, and Risk of Clinical Significant Prostate Cancer",https://doi.org/10.1158/0008-5472.can-04-3535,0
3,Polymorphism of a high molecular weight schizont antigen of the human malaria parasite Plasmodium falciparum.,https://doi.org/10.1084/jem.161.1.160,0
3,Open questions in organic crystal polymorphism,https://doi.org/10.1038/s42004-020-00388-9,0
3,Catechol-O-methyltransferase polymorphisms and schizophrenia,https://doi.org/10.1097/00041444-199723000-00001,0
3,Human Opioid Receptor A118G Polymorphism Affects Intravenous Patient-controlled Analgesia Morphine Consumption after Total Abdominal Hysterectomy,https://doi.org/10.1097/00000542-200608000-00016,0
3,Resolution and characterization of the structural polymorphism of a single quadruplex-forming sequence,https://doi.org/10.1093/nar/gkq166,0
3,Polymorphism in Tetrahymena vorax*,https://doi.org/10.1111/j.1550-7408.1961.tb01235.x,0
3,Crystalline actin sheets: their structure and polymorphism.,https://doi.org/10.1083/jcb.91.2.340,0
3,Applications of solid-state NMR to pharmaceutical polymorphism and related matters,https://doi.org/10.1211/jpp.59.2.0009,0
3,Automated electron‐density sampling reveals widespread conformational polymorphism in proteins,https://doi.org/10.1002/pro.423,0
3,"The μ opiate receptor as a candidate gene for pain: Polymorphisms, variations in expression, nociception, and opiate responses",https://doi.org/10.1073/pnas.96.14.7752,0
3,Determination of the Functionality of Common APOA5 Polymorphisms,https://doi.org/10.1074/jbc.m502144200,0
3,Soil Microbial Community Analysis using Terminal Restriction Fragment Length Polymorphisms,https://doi.org/10.2136/sssaj2006.0318,0
3,Polymorphism of human CD1 genes,https://doi.org/10.1034/j.1399-0039.1999.540202.x,0
3,A CYP1A1 restriction fragment length polymorphism is associated with breast cancer in African-American women.,,0
3,Epigenetic polymorphism in wild populations of<i>Mus musculus</i>,https://doi.org/10.1017/s0016672300003566,0
3,Trinucleotide repeat polymorphism in the androgen receptor gene (AR),https://doi.org/10.1093/nar/20.6.1427-a,0
3,Association between a functional polymorphism in the serotonin transporter gene and diarrhoea predominant irritable bowel syndrome in women,https://doi.org/10.1136/gut.2003.035451,0
3,Plasma Nitric Oxide Concentrations and Nitric Oxide Synthase Gene Polymorphisms in Coronary Artery Disease,https://doi.org/10.1093/clinchem/46.10.1626,0
3,ACE Gene Polymorphism: Ischemic Heart Disease and Longevity in 10 150 Individuals,https://doi.org/10.1161/01.cir.95.10.2358,0
3,POLYMORPHISM IN SOME IV-VI COMPOUNDS INDUCED BY HIGH PRESSURE AND THIN-FILM EPITAXIAL GROWTH,https://doi.org/10.1063/1.1754812,0
3,Alcohol dehydrogenases: A polymorphism in <i>Drosophila melanogaster</i>,https://doi.org/10.1002/jez.1401600202,0
3,Polymorphisms in the DLG5 and OCTN cation transporter genes in Crohn's disease,https://doi.org/10.1136/gut.2005.066340,0
3,Association between Restriction Fragment Length Polymorphism of the Human Cytochrome P450IIE1 Gene and Susceptibility to Lung Cancer,https://doi.org/10.1111/j.1349-7006.1991.tb01838.x,0
3,Effect of a Triallelic Functional Polymorphism of the Serotonin-Transporter-Linked Promoter Region on Expression of Serotonin Transporter in the Human Brain,https://doi.org/10.1176/appi.ajp.163.1.48,0
3,Structural polymorphism of the fourth component of human complement,https://doi.org/10.1172/jci106194,0
3,Phenotypic Variety in Seed Germination Behavior: The Ontogeny and Evolution of Somatic Polymorphism in Seeds,https://doi.org/10.1086/284249,0
3,"Patatin-Like phospholipase domain-containing 3 I148M polymorphism, steatosis, and liver damage in chronic hepatitis C",https://doi.org/10.1002/hep.24123,0
3,CD39 deletion exacerbates experimental murine colitis and human polymorphisms increase susceptibility to inflammatory bowel disease,https://doi.org/10.1073/pnas.0902869106,0
3,Genetic heterogeneity of ribosomal internal transcribed spacer in clinical samples of Leishmania donovani spotted on filter paper as revealed by single-strand conformation polymorphisms and sequencing,https://doi.org/10.1016/s0035-9203(00)90093-2,0
3,"A Genetic Map of Lettuce (<i>Lactuca sativa</i> L.) With Restriction Fragment Length Polymorphism, Isozyme, Disease Resistance and Morphological Markers",https://doi.org/10.1093/genetics/116.2.331,0
3,Insomnia improvement during antidepressant treatment andCLOCK gene polymorphism,https://doi.org/10.1002/ajmg.b.30130,0
3,Polymorphisms of the <i>ADAM33</i> gene are associated with accelerated lung function decline in asthma,https://doi.org/10.1111/j.1365-2222.2004.1938.x,0
3,A Genetic Polymorphism Maintained by Natural Selection in a Temporally Varying Environment,https://doi.org/10.1086/286108,0
3,Genetic Polymorphism of Human CYP2E1: Characterization of Two Variant Alleles,https://doi.org/10.1016/s0026-895x(24)13476-1,0
3,Polymorphism of the DNA repair gene XRCC1 and risk of primary lung cancer.,,0
3,The degree of polymorphisms in enzymes involved in energy production compared to that in nonspecific enzymes in two Drosophila ananassae populations.,https://doi.org/10.1073/pnas.61.2.582,0
3,"Direct, automated detection of rifampin-resistant Mycobacterium tuberculosis by polymerase chain reaction and single-strand conformation polymorphism analysis",https://doi.org/10.1128/aac.37.10.2054,0
3,Three polymorphs of one luminogen: how the molecular packing affects the RTP and AIE properties?,https://doi.org/10.1039/c7tc03656f,0
3,Discriminatory Accuracy From Single-Nucleotide Polymorphisms in Models to Predict Breast Cancer Risk,https://doi.org/10.1093/jnci/djn180,0
3,"Differential Genetic Effects of &lt;EMPH TYPE=""ITAL""&gt;ESR1&lt;/EMPH&gt; Gene Polymorphisms on Osteoporosis Outcomes",https://doi.org/10.1001/jama.292.17.2105,0
3,Single Nucleotide Polymorphisms of Human STING Can Affect Innate Immune Response to Cyclic Dinucleotides,https://doi.org/10.1371/journal.pone.0077846,0
3,Association of TNFSF15 polymorphism with irritable bowel syndrome,https://doi.org/10.1136/gut.2011.241877,0
3,The Vitamin D Receptor Gene Start Codon Polymorphism: A Functional Analysis of <i>Fok</i>I Variants,https://doi.org/10.1359/jbmr.1998.13.11.1691,0
